"blockcode","maxdown","num_providers"
"311079763002038",50,1
"311079763002039",50,1
"311079763002040",50,1
"311079763002044",5,1
"311079763002047",50,1
"311079763002048",50,1
"311079763002050",50,1
"311079763002051",50,1
"311079763002052",50,1
"311079763002053",50,1
"311079763002055",50,1
"311079763002056",50,1
"311079763002057",50,1
"311079763002058",50,1
"311079763002059",50,1
"311079763002060",50,1
"311079763002062",50,1
"311079763002063",50,1
"311079763002064",50,1
"311079763002065",50,1
"311079763002070",50,1
"311079763002073",50,1
"311079763002074",50,1
"311079763002075",50,1
"311079763002076",50,1
"311079763002077",50,1
"311079763002078",50,1
"311079763002079",50,1
"311079763002080",50,1
"311079763002081",50,1
"311079763002082",50,1
"311079763002085",50,1
"311079763002087",50,1
"311079763002088",50,1
"311079763002089",50,1
"311079763002090",50,1
"311079763002091",50,1
"311079763002092",50,1
"311079763002093",50,1
"311079763002094",50,1
"311079763002095",50,1
"311079763002096",50,1
"311079763002097",50,1
"311079763002098",50,1
"311079763002099",50,1
"311079763002100",50,1
"311079763002101",50,1
"311079763002102",50,1
"311079763002103",50,1
"311079763002104",50,1
"311079763002105",50,1
"311079763002106",50,1
"311079763002107",50,1
"311079763002108",50,1
"311079763002110",50,1
"311079763002111",50,1
"311079763002112",50,1
"311079763002113",50,1
"311079763002114",50,1
"311079763002115",50,1
"311079763002116",50,1
"311079763002117",50,1
"311079763002121",5,1
"311079763002126",5,1
"311079763002127",50,1
"311079763002128",50,1
"311079763002129",50,1
"311079763002130",50,1
"311079763002131",50,1
"311079763002132",50,1
"311079763002133",50,1
"311079763002134",50,1
"311079763002135",50,1
"311079763002137",50,1
"311079763002138",50,1
"311079763002139",50,1
"311079763002140",50,1
"311079763002141",50,1
"311079763002142",50,1
"311079763002143",50,1
"311079763002144",50,1
"311079763002147",5,1
"311079763002148",5,1
"311079763002151",50,1
"311079764001005",5,1
"311079764001007",100,1
"311079764001030",5,1
"311079764001044",100,1
"311079764001046",100,1
"311079764001047",5,1
"311079764001053",5,1
"311079764001056",5,1
"311079764001057",5,1
"311079764001059",5,1
"311079764001060",5,1
"311079764001061",5,1
"311079764001062",5,1
"311079764001064",50,1
"311079764001068",5,1
"311079764001069",5,1
"311079764001074",5,1
"311079764001075",5,1
"311079764001084",5,1
"311079764001085",5,1
"311079764001086",5,1
"311079764001088",5,1
"311079764001090",5,1
"311079764001096",5,1
"311079764001098",5,1
"311079764001111",5,1
"311079764001114",5,1
"311079764001118",5,1
"311079764001119",5,1
"311079764001127",5,1
"311079764001129",5,1
"311079764001133",5,1
"311079764001141",5,1
"311079764001145",5,1
"311079764001149",5,1
"311079764001152",5,1
"311079764001157",5,1
"311079764001158",5,1
"311079764001160",5,1
"311079764001179",5,1
"311079764001183",5,1
"311079764001186",5,1
"311079764001192",50,1
"311079764001193",5,1
"311079764001194",5,1
"311079764001196",5,1
"311079764001197",5,1
"311079764001198",5,1
"311079764001208",5,1
"311079764001209",5,1
"311079764001210",50,1
"311079764001211",50,1
"311079764001212",50,1
"311079764001213",50,1
"311079764001214",50,1
"311079764001215",5,1
"311079764001216",50,1
"311079764001217",50,1
"311079764001219",50,1
"311079764001220",50,1
"311079764001221",50,1
"311079764001222",50,1
"311079764001223",50,1
"311079764001224",50,1
"311079764001225",50,1
"311079764001226",50,1
"311079764001227",50,1
"311079764001228",50,1
"311079764001229",50,1
"311079764001230",50,1
"311079764001233",50,1
"311079764001234",50,1
"311079764001235",50,1
"311079764001236",50,1
"311079764001237",50,1
"311079764001238",50,1
"311079764001239",50,1
"311079764001240",50,1
"311079764001241",50,1
"311079764001242",50,1
"311079764001243",50,1
"311079764001244",50,1
"311079764001246",50,1
"311079764001247",50,1
"311079764001248",50,1
"311079764001249",50,1
"311079764001251",50,1
"311079764001252",50,1
"311079764001253",50,1
"311079764001254",50,1
"311079764001255",50,1
"311079764001257",50,1
"311079764001258",50,1
"311079764001259",50,1
"311079764001260",50,1
"311079764001261",50,1
"311079764001262",50,1
"311079764001265",50,1
"311079764001266",50,1
"311079764001268",50,1
"311079764001269",50,1
"311079764001271",5,1
"311079764001276",5,1
"311079764001279",5,1
"311079764001281",5,1
"311079764001292",5,1
"311079764001294",5,1
"311079764001298",5,1
"311079764001302",5,1
"311079764001306",5,1
"311079764001307",5,1
"311079764001310",5,1
"311079764001316",5,1
"311079764001317",5,1
"311079764001319",5,1
"311079764001323",5,1
"311079764001324",5,1
"311079764001325",5,1
"311079764001326",5,1
"311079764001327",5,1
"311079764001329",5,1
"311079764001331",5,1
"311079764001335",5,1
"311079764001339",5,1
"311079764001346",5,1
"311079764001347",100,1
"311079764001349",5,1
"311079764001351",5,1
"311079764001352",5,1
"311079764001353",5,1
"311079764001354",5,1
"311079764001355",5,1
"311079764001357",5,1
"311079764001358",5,1
"311079764001359",5,1
"311079764001360",5,1
"311079764001361",5,1
"311079764001362",5,1
"311079764001363",5,1
"311079764001370",5,1
"311079764001371",5,1
"311079764001373",5,1
"311079764001379",5,1
"311079764001385",5,1
"311079764001386",5,1
"311079764001388",5,1
"311079764001389",5,1
"311079764001391",5,1
"311079764001396",5,1
"311079764001397",5,1
"311079764001413",5,1
"311079764001435",5,1
"311079764001437",5,1
"311079764001439",5,1
"311079764001441",5,1
"311079764001443",5,1
"311079764001448",5,1
"311079764001450",5,1
"311079764001460",100,1
"311079764001466",5,1
"311079764001474",100,1
"311079764001475",100,1
"311079764001479",5,1
"311079764001485",5,1
"311079764001486",5,1
"311079764002004",50,1
"311079764002007",20,1
"311079764002009",20,1
"311079764002010",20,1
"311079764002012",50,1
"311079764002013",5,1
"311079764002014",50,1
"311079764002015",5,1
"311079764002016",50,1
"311079764002017",50,1
"311079764002018",5,1
"311079764002019",50,1
"311079764002022",50,1
"311079764002023",20,1
"311079764002024",5,1
"311079764002026",50,1
"311079764002027",50,1
"311079764002032",5,1
"311079764002034",50,1
"311079764002035",5,1
"311079764002036",5,1
"311079764002039",5,1
"311079764002040",5,1
"311079764002045",5,1
"311079764002047",5,1
"311079764002048",5,1
"311079764002049",5,1
"311079764002052",5,1
"311079764002053",5,1
"311079764002054",5,1
"311079764002057",5,1
"311079764002059",5,1
"311079764002080",50,1
"311079764002084",5,1
"311079764002085",5,1
"311079764002087",5,1
"311079764002089",5,1
"311079764002090",5,1
"311079764002092",5,1
"311079764002093",5,1
"311079764002094",5,1
"311079764002097",5,1
"311079764002099",50,1
"311079764002102",5,1
"311079764002104",5,1
"311079764002105",5,1
"311079764002108",5,1
"311079764002137",50,1
"311079764002141",50,1
"311079764002142",5,1
"311079764002143",5,1
"311079764002144",50,1
"311079764002149",5,1
"311079764002160",50,1
"311079764002163",50,1
"311079764002165",50,1
"311079764002170",50,1
"311079764002173",50,1
"311079764002177",50,1
"311079764002179",50,1
"311079764002180",50,1
"311079764002184",50,1
"311079764002189",50,1
"311079764002191",50,1
"311079764002218",5,1
"311079764002228",5,1
"311079764002235",5,1
"311079764002236",5,1
"311079764002237",5,1
"311079764002240",5,1
"311079764002241",5,1
"311079764002244",5,1
"311079764002249",5,1
"311079764002250",5,1
"311079764002251",5,1
"311079764002257",5,1
"311079764002260",5,1
"311079764002272",5,1
"311079764002283",5,1
"311079764002292",5,1
"311079764002298",100,1
"311079764002299",100,1
"311079764002300",100,1
"311079764002301",100,1
"311079764002304",5,1
"311079764002310",5,1
"311079764002314",5,1
"311079764002319",5,1
"311079764002324",5,1
"311079764002326",100,1
"311079764002328",100,1
"311079764002329",100,1
"311079764002331",100,1
"311079764002335",100,1
"311079764002336",100,1
"311079764002344",5,1
"311079764002345",5,1
"311079764002360",5,1
"311079764002361",5,1
"311079764002364",5,1
"311079764002377",5,1
"311079764002379",5,1
"311079764002384",5,1
"311079764002385",5,1
"311079764002395",5,1
"311079764002399",100,1
"311079764002410",50,1
"311079764002413",10,1
"311079764002415",50,1
"311079764002417",50,1
"311079764002418",50,1
"311090001001004",940,1
"311090001001008",25,1
"311090001001012",940,1
"311090001001013",1000,3
"311090001001014",940,1
"311090001001016",940,2
"311090001001017",1000,3
"311090001001018",940,1
"311090001001019",940,1
"311090001001020",1000,3
"311090001001021",1000,3
"311090001001024",940,1
"311090001001025",940,2
"311090001001026",940,2
"311090001001027",1000,3
"311090001001028",1000,3
"311090001001029",1000,3
"311090001001030",1000,3
"311090001001031",1000,2
"311090001001032",1000,3
"311090001001033",1000,3
"311090001001034",1000,3
"311090001001035",1000,3
"311090001001036",1000,3
"311090001001037",940,1
"311090001001038",1000,3
"311090001001039",1000,3
"311090001001040",1000,3
"311090001001041",1000,3
"311090001001042",1000,3
"311090001001043",1000,3
"311090001001044",1000,3
"311090001001045",1000,3
"311090001001046",1000,3
"311090001001047",1000,3
"311090001001048",1000,3
"311090001001049",1000,3
"311090001001050",1000,3
"311090001001051",1000,3
"311090001001052",940,1
"311090001001053",1000,2
"311090001001054",940,1
"311090001001055",1000,3
"311090001001056",1000,3
"311090001001057",1000,3
"311090001001058",1000,4
"311090001001059",1000,3
"311090001001060",1000,3
"311090001001061",940,1
"311090001001062",1000,3
"311090001001063",1000,3
"311090001001064",1000,3
"311090001001065",940,2
"311090001001066",1000,3
"311090001001067",1000,3
"311090001001068",1000,3
"311090001001069",1000,4
"311090001001070",940,2
"311090001001071",1000,3
"311090001001072",1000,3
"311090001001073",1000,3
"311090001001074",1000,3
"311090001001075",1000,3
"311090001001076",1000,3
"311090001001077",1000,3
"311090001002000",1000,3
"311090001002001",1000,3
"311090001002002",1000,3
"311090001002003",1000,3
"311090001002004",1000,3
"311090001002005",1000,3
"311090001002006",1000,3
"311090001002007",1000,3
"311090001002008",1000,3
"311090001002009",1000,3
"311090001002010",1000,3
"311090001002011",1000,3
"311090001002012",1000,3
"311090001002013",940,2
"311090001002014",1000,3
"311090001002015",1000,4
"311090001002016",1000,3
"311090001002017",1000,3
"311090001002018",940,2
"311090001002019",940,2
"311090001002020",1000,3
"311090001002021",1000,3
"311090001002022",1000,4
"311090001002023",940,2
"311090001002024",1000,3
"311090001002025",1000,3
"311090001002026",1000,3
"311090001002027",940,3
"311090001002028",1000,3
"311090001002029",1000,3
"311090001002030",1000,3
"311090001002031",1000,3
"311090001002032",1000,3
"311090001002033",1000,3
"311090001002034",1000,3
"311090001002035",1000,3
"311090001002036",1000,3
"311090001002037",1000,3
"311090001002038",1000,4
"311090001002039",940,2
"311090001002040",1000,3
"311090001002041",940,1
"311090001002042",1000,3
"311090001002043",940,1
"311090001002044",940,2
"311090001002045",1000,3
"311090001002046",1000,3
"311090001002047",1000,3
"311090001002048",940,2
"311090001002049",940,2
"311090001003000",940,2
"311090001003002",940,2
"311090001003003",940,1
"311090001003004",1000,3
"311090001003005",1000,3
"311090001003006",940,2
"311090001003007",1000,3
"311090001003008",1000,3
"311090001003009",1000,3
"311090001003010",940,2
"311090001003011",1000,3
"311090001003012",1000,3
"311090001003013",1000,3
"311090001003014",940,1
"311090001003015",940,2
"311090001003016",1000,3
"311090001003017",940,1
"311090001003018",1000,3
"311090001003019",1000,3
"311090001003020",1000,3
"311090001003021",1000,3
"311090001003022",1000,3
"311090001003023",940,2
"311090001003024",1000,3
"311090001003025",1000,4
"311090001003026",940,1
"311090001003027",1000,3
"311090001003028",1000,3
"311090001003029",1000,3
"311090001003030",940,2
"311090001003031",940,1
"311090001003032",940,2
"311090001003033",940,1
"311090001003034",940,1
"311090001003035",940,1
"311090001003036",1000,3
"311090001003037",1000,3
"311090001003038",1000,3
"311090001003039",1000,3
"311090001003040",940,1
"311090001003041",1000,3
"311090001003042",1000,3
"311090001003043",1000,3
"311090001003044",1000,3
"311090001003045",1000,3
"311090001003046",1000,3
"311090001003047",940,1
"311090001003048",1000,4
"311090001003049",1000,3
"311090001003050",940,1
"311090001003051",1000,3
"311090001003052",1000,3
"311090001003053",1000,3
"311090001003054",1000,2
"311090001003055",940,1
"311090001003056",940,1
"311090001003057",940,1
"311090001003058",1000,3
"311090001003059",1000,3
"311090001003060",1000,3
"311090001003061",940,1
"311090001003062",940,1
"311090002011000",940,1
"311090002011001",940,2
"311090002011002",940,1
"311090002011003",940,2
"311090002011004",940,2
"311090002011005",940,2
"311090002011006",1000,3
"311090002011007",1000,2
"311090002011008",1000,3
"311090002011009",1000,4
"311090002011010",1000,3
"311090002011011",1000,3
"311090002011012",1000,3
"311090002011013",1000,2
"311090002011014",1000,3
"311090002011015",1000,3
"311090002011016",1000,3
"311090002011017",1000,3
"311090002011018",1000,3
"311090002011019",1000,3
"311090002011020",940,1
"311090002011021",1000,3
"311090002011022",940,2
"311090002011023",1000,3
"311090002011024",1000,3
"311090002011025",1000,3
"311090002011026",1000,3
"311090002011027",1000,3
"311090002011028",1000,2
"311090002011029",1000,3
"311090002012000",940,1
"311090002012001",1000,3
"311090002012002",1000,4
"311090002012003",1000,3
"311090002012004",940,1
"311090002012005",1000,3
"311090002012006",1000,3
"311090002012007",1000,3
"311090002012008",1000,3
"311090002012009",1000,2
"311090002012010",1000,3
"311090002012011",940,1
"311090002012012",1000,3
"311090002012013",1000,3
"311090002012014",1000,3
"311090002012015",1000,3
"311090002012016",1000,3
"311090002012017",1000,4
"311090002012018",1000,2
"311090002012019",1000,3
"311090002012020",1000,3
"311090002012021",1000,3
"311090002012022",1000,3
"311090002012023",1000,3
"311090002012024",1000,3
"311090002012025",1000,3
"311090002012026",1000,3
"311090002012027",1000,3
"311090002012028",1000,3
"311090002013000",940,2
"311090002013001",1000,4
"311090002013002",1000,4
"311090002013003",1000,4
"311090002013004",1000,3
"311090002013005",1000,3
"311090002013006",1000,3
"311090002013007",1000,3
"311090002013008",1000,3
"311090002013009",1000,3
"311090002013010",1000,3
"311090002013011",1000,3
"311090002013012",1000,3
"311090002013013",1000,3
"311090002013014",1000,3
"311090002013015",1000,3
"311090002013016",1000,3
"311090002013017",1000,3
"311090002013018",1000,3
"311090002013019",1000,3
"311090002013020",1000,3
"311090002013021",1000,3
"311090002013022",1000,4
"311090002013023",1000,3
"311090002013024",1000,3
"311090002014000",1000,3
"311090002014001",1000,3
"311090002014002",1000,4
"311090002014003",940,1
"311090002014004",1000,3
"311090002014005",1000,3
"311090002014006",1000,3
"311090002014007",1000,3
"311090002014008",1000,3
"311090002014009",1000,3
"311090002014010",1000,3
"311090002014011",1000,3
"311090002014012",1000,3
"311090002014013",1000,3
"311090002014014",1000,3
"311090002014015",1000,3
"311090002014016",1000,3
"311090002014017",1000,3
"311090002014018",1000,3
"311090002014019",1000,3
"311090002014020",1000,3
"311090002014021",1000,3
